67,0,0,0.25,0,0,0.25,0,0,0,0.21,0.04,0,0.25,0,0,0
68,0,0,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0
69,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0.18,0.07,0
70,0,0,0,0,0,0.16,0.09,0,0,0,0,0,0,0,0.25,0
71,0,0,0.25,0,0,0,0,0.05,0,0,0,0,0,0.22,0.03,0
72,0,0,0.25,0,0,0,0.05,0.2,0,0,0.08,0,0,0.02,0,0.23
73,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.08,0,0.17
74,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.06,0.19
75,0,0,0,0.15,0,0,0.25,0,0,0,0,0,0.03,0.22,0,0
76,0,0,0,0,0.25,0,0,0,0,0,0,0,0.19,0,0,0
77,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
79,0,0,0,0.25,0,0,0,0.21,0,0,0,0,0,0,0,0.25
80,0,0,0,0,0,0,0.1,0.15,0,0.01,0,0.24,0.14,0.11,0,0
81,0,0,0.22,0.03,0,0,0,0,0,0.25,0,0,0,0.17,0.08,0
83,0,0,0,0.25,0,0,0.25,0,0,0.2,0,0,0,0,0.16,0.09
87,0,0,0,0.25,0,0,0,0.13,0,0,0,0.16,0,0,0.25,0
89,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
90,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0
91,0,0,0.16,0.09,0,0.25,0,0,0,0.01,0,0,0,0,0.25,0
92,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
93,0,0,0,0.04,0,0,0,0,0,0.03,0,0,0,0,0,0.04
94,0,0,0.25,0,0.25,0,0,0,0,0,0.19,0.06,0.15,0.1,0,0
95,0,0,0.25,0,0,0,0.07,0.18,0,0,0,0.25,0,0,0,0
97,0,0,0.15,0,0,0.07,0.18,0,0,0,0.18,0.07,0,0.17,0.08,0
98,0.06,0,0,0.19,0,0,0,0.25,0.15,0.1,0,0,0,0,0.25,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0.25
103,0,0,0,0,0,0,0,0.25,0,0,0.06,0.19,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.21,0.04
108,0.13,0.12,0,0,0.13,0,0,0,0.15,0.1,0,0,0,0,0,0.25
109,0,0,0.02,0.23,0,0,0,0.25,0,0.25,0,0,0,0,0.09,0.16
110,0.22,0.03,0,0,0,0.17,0,0,0,0,0,0,0,0,0.25,0
111,0,0.18,0,0.07,0,0.02,0,0,0,0,0,0,0,0.25,0,0
112,0.01,0,0,0,0,0,0.19,0.06,0,0.01,0.02,0.22,0.04,0,0.21,0
113,0,0.25,0,0,0,0,0,0.25,0,0,0.02,0,0.15,0.1,0,0
114,0.25,0,0,0,0.19,0,0.06,0,0,0,0.25,0,0.21,0,0.04,0
117,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
118,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.1,0.15,0
119,0,0,0.25,0,0,0,0.08,0.17,0.25,0,0,0,0.24,0.01,0,0
121,0,0,0.2,0,0,0,0.03,0.18,0,0,0,0,0,0,0,0.25
122,0,0,0.12,0,0,0.25,0,0,0,0,0.01,0.24,0,0,0.25,0
123,0,0,0,0.25,0.22,0,0,0.03,0,0,0,0,0.2,0.05,0,0
124,0,0.08,0.17,0,0,0,0,0.06,0,0,0,0,0.03,0.22,0,0
126,0.15,0.1,0,0,0,0,0,0.24,0.25,0,0,0,0.25,0,0,0
127,0,0,0,0.25,0,0.21,0.04,0,0,0.25,0,0,0,0,0.25,0
128,0,0,0.24,0.01,0,0,0,0,0,0,0,0,0,0,0,0.25
129,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0
130,0,0.25,0,0,0,0.01,0,0,0,0,0,0,0,0,0.14,0
131,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0.25,0
134,0,0,0,0.25,0,0,0,0.25,0.06,0,0.19,0,0.25,0,0,0
135,0,0,0,0.25,0,0,0,0.25,0.21,0,0,0,0,0.25,0,0
138,0.01,0.24,0,0,0,0.25,0,0,0,0,0.06,0.15,0,0.15,0.1,0
139,0,0,0.13,0.12,0,0.25,0,0,0,0,0.25,0,0.15,0.1,0,0
141,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0
142,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0
143,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
144,0,0,0,0.25,0,0,0,0.25,0,0.09,0.1,0.06,0,0,0.25,0
145,0,0,0.25,0,0,0,0,0,0,0.19,0.06,0,0,0,0,0
146,0,0.14,0.11,0,0,0.07,0,0.18,0.25,0,0,0,0,0.25,0,0
147,0,0.03,0.22,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0
149,0,0,0.19,0.06,0,0.25,0,0,0,0,0.12,0.13,0,0.25,0,0
150,0,0,0.25,0,0,0.19,0,0,0,0,0,0,0,0,0,0
151,0.16,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
153,0.25,0,0,0,0,0,0.25,0,0.04,0,0.02,0,0,0,0.25,0
155,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0,0.25,0
156,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.24,0,0
157,0,0.18,0.07,0,0,0,0,0.25,0,0,0.25,0,0,0.2,0,0
158,0,0,0,0.25,0,0,0,0.25,0,0,0.25,0,0,0,0.25,0
160,0,0,0,0.25,0,0.12,0.13,0,0,0,0,0.25,0,0,0,0.25
161,0,0,0.25,0,0.25,0,0,0,0,0.05,0,0.2,0,0,0.23,0.02
165,0.2,0,0,0.05,0,0,0,0,0,0,0.25,0,0,0,0.25,0
166,0,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0.25
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0.25,0,0,0,0,0,0.15,0.1,0,0.18,0,0.07
173,0,0,0.25,0,0,0.25,0,0,0,0,0.18,0.07,0,0,0,0.25
174,0.1,0,0.15,0,0,0.25,0,0,0,0,0.25,0,0,0.25,0,0
175,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0.02,0.23,0,0
176,0,0,0,0.25,0.2,0,0,0.05,0.25,0,0,0,0.25,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0.03,0.22,0,0,0.25,0,0,0,0,0,0,0,0,0
